#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
ARGSYNBSUB-PWY	19716.3902	22693.4926	18054.6823	21381.3229	22559.0124	16173.3668	35442.1797	46861.4796	9317.0347	13811.7391	24470.6978	16677.5179	12517.0313	17335.0099	15767.6014	17283.3139	13330.7334	21245.1519	18542.7749	20106.4794	15295.5933	14748.5067	11541.7376	12382.189	17412.2999	13455.3547	20110.3522	13633.7601	25151.0771	25266.9604	19721.7932	13853.9388	17812.4421	20503.5938	23682.1558	9852.3057	25091.8321	9183.1812	7331.9878	16987.4523	10551.2197	11588.8992	11936.1102	8155.9062	14422.5078	15091.0224	7845.0551	9352.6078	10078.4079	5286.27	8064.376	9846.6099	6719.7421	15736.65	8402.3906	8975.3006	16110.3295	6319.4499	11858.679	10168.133	4250.631	6088.4256	11434.9865	4426.4051	20110.1349	9831.4157	4900.9319	8293.9546	11552.1425	22026.7292	10908.5364	9757.4798	6098.5743	18321.8341	23866.3542	3640.1914	29932.4543	2941.6654	1288.1619	7550.3751	12028.7725	1375.8515	6135.3288	3316.026	11983.6364	2530.395	9038.5559	1678.1315	606.9259	10047.0515	6347.9539	11706.778	14418.3802	4925.1587	11515.5245	7374.804	9449.467	4521.2727	11050.0921	16027.4886	10880.9401	8517.2406	5924.063	30819.3218	6196.3937	19301.0561	7412.4424	9187.5023	8354.495	8020.8216	7576.5817	2856.587	8740.1552	8371.2511	10501.1999	15514.8789	7992.5237	8228.0385	14906.485	11392.6178	3191.3466	8441.0028	8331.5453	6372.3164	12579.2669	16670.4438	12876.0862	12539.9897	6149.8756	
ARO-PWY	22698.0572	24594.5354	20757.9336	21684.5783	24747.9197	16314.9729	37559.4823	41316.9827	9876.5281	14703.482	27198.2662	18246.7773	12681.465	18096.548	15305.6867	18693.9228	15360.2367	22068.7904	20688.2911	20701.0406	17323.2879	14360.5371	10713.9561	11875.838	18141.8007	13642.4813	19683.6315	13882.8765	23320.0127	26108.0541	19951.3924	15602.3925	19882.6436	25321.3269	24904.246	12719.0053	25843.384	12099.3351	8477.879	19049.1086	11193.6611	11987.866	10060.8559	9269.969	16740.5101	16932.3212	8910.086	9742.3365	10453.8487	5591.3163	10000.5715	11638.4791	6787.9971	17170.3396	7706.6831	10808.7546	14863.832	6654.5461	11991.0786	11607.09	5273.9283	8070.7551	11071.1408	6482.5411	19714.2905	9878.2748	5344.8877	9849.6256	15535.8014	30626.7774	12111.0383	9265.7945	1606.2936	7706.0452	13070.7845	2086.5061	11638.7512	2852.2379	769.876	5434.161	10139.9883	4108.1569	3445.9338	3502.057	8624.6563	2166.6914	7425.3379	2187.8953	1001.9658	7568.8407	9905.2283	4021.4032	6088.1054	2589.1096	8286.9276	7006.4656	6069.6793	4153.1548	3565.258	14578.1275	5850.3714	9477.5942	7534.5007	40737.255	2210.6784	21143.4103	9556.3061	11187.1544	11402.525	10162.2734	10274.8694	4850.4893	11380.6053	11687.4023	12992.7094	20784.119	12776.9623	9443.9372	15982.487	14541.101	5438.4899	11097.5062	11675.9456	8480.6495	15467.7435	20927.829	16097.0363	17295.1458	8578.412	
ASPASN-PWY	22077.4644	23224.2416	20174.8716	26611.5286	22985.083	20925.3498	42753.1122	62243.2577	21106.9052	18293.4161	27528.1972	20563.2731	17125.3633	19501.0083	21897.9437	20131.7549	17154.7562	24671.5143	23989.2652	23484.3626	15780.7562	17249.1329	17469.7437	17042.6872	19358.8211	20437.8015	25969.5829	21193.7709	31978.5637	27979.7866	21163.4113	15368.9918	19785.8117	24659.4667	29073.28	25215.889	27634.1357	18690.7366	19152.9165	18819.1249	23172.0736	16019.8622	17847.8696	18782.2796	25221.1385	20069.9659	15706.1945	14900.9046	18863.0655	11142.4806	16916.0255	16643.2733	11826.5555	18757.4853	11623.5478	13375.1129	21453.4716	15339.9584	20991.6149	17916.2522	12302.075	17554.8276	16720.7441	18356.7233	25418.1473	20244.5967	10314.0264	16057.4005	21378.9073	31183.2816	23456.2499	18654.8098	12525.631	28839.6448	20824.3676	8551.3431	39594.5069	7771.9415	1715.8244	14383.0696	24123.8469	2416.7726	9884.6473	10809.7385	19164.0833	10273.6958	16362.6248	7260.6684	2617.6203	18471.4108	15938.4665	21611.8976	21811.1631	12193.4871	24465.5371	12231.1326	16555.1756	15359.5113	19669.741	25417.002	22641.2089	20335.3862	11133.2784	40224.4702	15570.7322	25239.1182	14162.0929	13224.9357	14771.8022	16826.1574	14026.1817	11515.8188	17401.1785	16352.6708	16875.5389	25372.7694	17257.9242	15478.7423	22058.5201	19957.4529	9562.8639	17977.221	17652.2282	15126.8614	17464.8681	24106.3139	18815.1083	21045.0353	12735.3516	
AST-PWY	0	0	0	0	0	0	0	6.86	0	0	0	0	0	0	0	1	0	1.43	0	0	0	0	0	0	0.67	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14	0	0	0	0	0	0	0	1.86	0	2	4.71	0	0	0	0	0	0	0	3.86	0	3.71	0	0	0	0	0	11	0	1.43	0	0	0	0	0	0	16.2829	1.7621	0	23.425	0	0	0	0	0	0	12.71	0	0	7.57	0	0	0	14.29	0.86	3.355	0	0.43	0	0	0.57	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	
BIOTIN-BIOSYNTHESIS-PWY	691.8004	96.6676	509.1375	281.7963	332.9126	673.9363	1081.6914	1532.7273	418.025	505.4279	1774.8403	2208.1019	332.0167	279.8174	222.4654	240.1155	488.6711	866.9755	634.7715	146.0797	713.5923	147.4943	256.4044	135.2219	176.5959	607.9764	254.1486	408.5935	335.5152	258.4343	287.6474	386.5155	482.5406	159.118	255.8059	1239.9778	110.612	908.0929	284.5394	190.1724	481.7551	317.8809	399.1323	219.8318	972.1236	1545.243	1117.3491	483.6594	688.8696	77.3682	213.3811	322.1343	826.5089	808.475	34.7981	807.3655	194.3439	201.9444	133.1075	341.3653	343.1574	328.7188	273.9006	638.9654	292.0875	306.4885	376.0768	397.0793	1706.5794	680.0025	730.9731	377.2565	0	0	0	27.8235	0	65.4246	138.2269	425.8475	0	395.3917	129.5897	0	0	0	0	0	109.4482	0	11.6805	52.7471	0	10.4845	0	778.7613	6.0163	27.2981	0	6.018	48.8176	0	31.7129	159.0323	48.7355	905.5459	342.0888	319.9409	352.3714	539.7694	616.7627	0	305.6614	209.2143	165.6813	287.3108	521.7811	334.3487	122.0722	913.5751	2.0295	349.6631	1363.3252	176.4865	300.9113	482.4348	969.8751	358.1978	334.2547	
BRANCHED-CHAIN-AA-SYN-PWY	26163.3976	26818.0138	23170.3633	26862.5729	28537.9629	21380.2053	43039.8128	58791.7452	16166.3387	17142.9302	31157.3144	21982.1716	16360.029	19945.5017	20837.3902	22405.16	17713.7286	25137.2848	24558.4482	25415.0125	19303.3417	17817.1807	15680.4863	16431.3126	22599.6159	18900.3253	25109.5523	19747.525	31680.8061	31559.18	24045.4491	17816.9701	23338.3643	25802.6016	30014.8424	20393.3277	29798.0799	16661.6566	14223.6434	22739.2365	18194.3148	14392.5119	15472.971	14691.9692	19583.3415	20898.8193	12828.5813	13130.4427	14773.58	8196.1973	14062.9396	14677.2708	9171.6515	19961.7077	11159.7435	13736.5295	20086.1652	11770.9034	18143.5532	16741.4114	9274.7211	15264.4312	15169.6547	12923.8681	25634.0781	15874.3101	8290.4164	13549.6876	20638.917	30233.2733	18884.0826	16013.1386	7596.6409	23053.8884	31240.3952	5482.5427	34846.902	4661.9128	1756.5833	10367.9164	18187.3574	7778.921	7332.5704	6260.9545	15532.6408	6091.2389	11969.4776	3285.0259	2003.5576	15020.5705	14314.9352	15129.7209	19383.0752	8186.1386	19663.2808	10626.7744	12689.3242	10259.3283	12788.998	25357.893	15675.5832	13601.9672	10192.5923	36556.1048	9738.1559	25689.0695	11462.2874	12751.8353	14125.9085	13964.9602	13090.2948	7829.0113	13627.4475	12702.0714	15125.2043	24929.8188	12706.055	12302.3188	20110.4693	16976.1263	7335.957	14883.7109	13512.0993	11848.009	17913.378	22231.5748	18536.5965	17610.907	10481.736	
CALVIN-PWY	30230.8558	30222.3737	26964.8823	33929.0121	29840.4439	27070.2106	56341.5608	79713.4385	21986.7879	23082.8414	36125.4052	25485.9808	20910.048	27297.897	25562.2879	24892.2824	21308.9649	33494.743	31411.6157	31974.032	22408.0288	21829.3529	19584.6093	20204.9221	25585.5441	22992.2366	33749.0378	25005.1419	39233.5599	39449.094	30197.3756	21757.9061	26929.9719	38071.6678	35771.927	23998.7798	34211.1975	19046.9393	19719.2998	22900.5905	26156.2399	19524.2883	22308.834	18977.2014	28130.3094	23617.375	15613.2785	17240.925	22182.8251	12130.0537	15986.2078	18328.1382	14018.0029	24802.0614	13276.327	14262.6151	25968.0011	14830.6848	21569.4286	17969.531	12083.6488	15760.4706	20553.4283	16480.9902	30879.3938	21549.9474	10962.6485	16716.3406	22239.3537	43942.6675	23391.3809	19639.4888	15197.3229	31824.6886	32679.4465	9814.8338	46838.2471	12854.6167	5216.2709	17821.4192	26634.9338	10630.9934	15741.6856	15646.2012	22212.5433	11420.8885	20537.4046	11194.401	5496.296	13764.869	14856.0812	24186.9737	24327.6165	12622.4711	24431.2844	15336.6478	18574.1197	16105.8102	23925.9577	29897.5	23784.7309	21393.2469	18574.0565	62474.7377	19476.8227	29153.9717	15326.1993	16542.2248	15203.2893	17153.2171	15114.0973	11305.5424	18924.9588	16957.4725	19617.2197	29576.4961	18678.0965	16983.0487	24557.9441	22006.2527	9552.0335	18782.657	18456.335	15368.8512	20335.5545	30003.1735	22751.4253	23896.2623	13476.9636	
CATECHOL-ORTHO-CLEAVAGE-PWY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3371	0	0	22.0914	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5714	0	0.7657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENTFERM-PWY	118.7716	0	0	0	138.5516	93.455	0	47.9243	0	0	31.406	0	0	0	27.888	69.4084	20.9456	27.4549	0	90.2847	0	0	31.2577	0	4.6875	69.3104	0	10.9703	32.2937	0	0	31.3878	0	0	0	502.6827	0	0	0	295.3054	324.1192	0	35.7501	6.9866	0	20.9227	10.4668	0	0	0	141.5094	53.7559	24.3421	547.9503	117.1697	98.9289	0	90.2129	38.2114	38.1719	57.8855	66.877	0	35.7321	9.617	24.3866	31.0613	89.4113	27.8782	114.5408	240.2716	390.1957	0	22.9661	0	23.0266	101.4641	43.6292	19.699	132.8307	0	119.6276	38.1005	0	123.3765	22.6233	29.0205	0	48.0437	21.9518	0	68.0978	47.8088	5.2377	0	572.09	25.0403	30.7678	49.5546	49.5628	30.0144	62.2338	154.8615	82.9114	0	405.8463	181.5018	152.6031	10.4626	64.8033	251.8742	0	110.7853	47.9295	203.3022	235.6287	533.8372	80.0026	38.1724	76.105	32.5046	144.4443	232.2098	165.854	11.3526	202.1661	205.3665	165.2422	318.9596	
CHLOROPHYLL-SYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4208	0	0	3.0905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573.3717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3316	0	8.7123	0	0	0	0	0	0	0	0	41.0047	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8732	0	0	0	4.178	0	0	0	0	12.9243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
COA-PWY	20811.5986	23123.6945	19272.7268	28248.707	23249.7182	21157.4862	44196.5139	77908.7425	32148.1162	19682.4619	26360.5251	19683.4812	18533.3092	21863.3581	22775.3136	19706.012	16538.1822	27314.517	23238.4351	24404.0716	15268.2098	19388.3291	20776.3635	17773.2637	19008.8862	20537.3218	31217.5777	26920.9209	36644.9504	28235.3201	21230.2605	15102.5476	19064.2534	25075.0092	29262.7551	26986.045	28948.5821	17711.1571	29220.2384	18998.6732	32364.382	18913.9021	28057.7308	24816.9269	29597.4674	19686.8438	16273.695	17364.3813	26965.7622	17862.1286	16918.5852	16646.1543	18708.8431	19597.9054	15494.9303	13284.5368	28310.0558	20725.006	24077.9727	18228.2016	15832.7375	16303.0845	21973.9199	26813.9165	27278.6929	30383.2336	13412.0389	17359.8278	19959.3598	31013.9464	26574.0266	22037.5978	46379.9966	38767.5636	28528.6284	52818.6342	50806.8878	34145.9606	49165.6786	36250.751	39552.9214	55706.8966	42219.2637	30691.1907	30363.7753	37528.1646	23409.321	41849.0561	42014.7347	42330.2844	15881.6285	38964.9314	26429.5644	41258.4772	28425.6969	20000.2613	26690.5581	40515.2759	51456.9996	27453.3834	35887.0773	25831.0492	33188.9311	42812.1943	43828.4354	24797.6754	15095.732	13305.9158	13614.594	17680.2437	13405.6993	13484.9607	18508.1272	16111.8005	16744.4184	24514.9479	17193.4237	20462.7968	22995.2883	19814.0001	9503.9247	18048.4161	18570.6824	15712.3019	16420.8752	24045.948	18117.5296	20389.2524	12792.4162	
COBALSYN-PWY	11131.1396	16385.5748	11067.2769	9932.1738	15375.1851	7327.3372	14606.4129	19924.4136	4426.5176	5981.3931	15726.859	8562.8003	5965.9132	11389.9619	7079.4013	10475.9456	7420.0046	11763.029	10231.01	8589.3334	7805.0011	7778.6747	5733.8677	5344.4757	9630.9178	6283.8084	9706.9035	5684.2243	11997.8545	13622.3587	9200.3232	6918.7129	10863.0711	7343.821	13894.6946	5681.6643	17318.0004	4569.8402	3272.6037	12230.7659	5888.1165	4366.5179	4837.8545	3878.2958	5883.3494	9160.5858	3583.5861	4482.3074	4995.5502	1836.411	4606.6561	5121.3288	2564.1878	8286.8497	3380.5846	2960.3712	7487.6904	3052.4153	4799.7942	5273.6096	1967.8086	4934.7449	5377.4097	1836.2306	9638.3861	5431.3027	2606.7732	4083.1799	6513.4665	9173.314	5808.558	2965.3791	2498.7009	8649.3296	14620.3409	1451.1447	15555.6442	1037.1295	391.1027	2933.1331	4750.7078	302.7611	2195.967	1213.2467	4849.4271	877.6805	4480.6852	445.5606	643.0521	4626.2669	976.6398	4855.8137	7193.0423	1913.2501	5192.0538	2986.4892	3408.7271	1673.075	4607.11	9992.1168	4804.7803	3020.9798	2599.9373	9529.2256	2425.1656	10804.4186	3592.2122	4946.9784	3410.9617	3960.5919	3710.6128	1343.6078	4226.5285	2825.903	5732.9953	7031.3268	2670.7612	3487.5667	7814.2545	6443.6077	1866.3921	4296.6715	3756.9713	2636.0314	6399.9786	8175.6276	7880.494	5800.5643	2653.1205	
CODH-PWY	261.3846	82.8486	180.1338	254.82	200.0891	105.7243	130.8033	538.1042	173.5264	208.8539	688.6467	470.1192	202.8588	102.753	198.0976	445.5126	526.3265	232.0114	221.9216	34.9744	416.5086	136.5066	55.9209	109.642	146.4094	439.1853	446.7815	245.837	148.6885	122.7269	42.9563	114.5627	249.4581	69.8936	104.8035	506.1143	67.9196	256.1105	214.2085	108.6711	46.9665	24.9832	121.7352	151.5321	413.0636	768.3039	194.7625	209.7154	266.6451	115.6263	272.7431	406.8677	180.1127	137.4609	25.9774	616.5658	187.3726	65.8931	137.5977	100.7141	211.5765	80.7922	417.0245	359.5339	165.4847	25.9888	11.9946	150.3307	613.0203	72.9087	178.3812	169.297	43.9781	35.9793	184.9517	0	31.9862	55.9519	0	259.0334	17.9957	45.9818	41.9782	105.8086	17.9942	57.9542	111.6958	0	0	183.5923	548.4391	81.903	2.9998	0	157.4993	268.1764	1134.6785	35.9837	0	13.9958	0	325.7594	296.7094	9.9987	49.97	784.2824	442.3053	231.8446	957.8584	482.2671	535.9783	184.6974	418.1215	1176.143	462.3862	621.9177	334.6523	125.6035	751.7321	525.7005	189.9992	570.6241	388.5825	678.7115	376.5863	1010.1914	273.9062	743.8694	374.3431	
COLANSYN-PWY	7827.2773	7255.8679	6886.2176	12091.3074	9611.8675	10599.1515	19031.9311	28373.8098	11209.7795	8053.3884	10704.1383	11657.2723	8448.8211	6611.7904	11970.7059	10772.4429	9053.6619	9219.9918	11794.9714	10675.518	5908.0745	6542.9825	9465.5579	9491.0369	10623.3482	11217.5397	10352.704	10807.3011	14747.7137	11189.1973	9448.7427	7559.03	10275.6913	11830.4948	13826.4136	15075.3786	9789.7811	10400.3563	10392.3558	8415.9767	10263.5454	7591.7111	8130.1565	10172.9097	11598.8874	10177.5416	9134.7932	7388.8041	9503.9669	5586.2105	9745.0719	9290.1352	5397.4321	10926.047	6435.3841	8042.8732	8509.2256	8985.1949	12141.8085	10867.8375	7031.42	10143.5102	7385.3447	10776.8063	12168.0347	9981.2754	5621.1877	8578.1653	13328.5385	15723.191	13440.7442	11173.7425	6840.6617	19128.3224	22939.761	4480.8932	28238.756	3816.7535	909.2696	7380.6944	13049.9585	719.6133	4940.7294	5407.3933	10982.2899	5357.8389	9204.3822	3246.1992	1340.0879	10782.4669	9851.4346	13130.0122	15912.2346	6728.1755	15791.2087	6205.2096	9899.6709	8057.9042	10894.9707	17073.6389	13426.1025	11529.2116	4187.9199	16357.2238	8722.3318	12303.2261	7783.6994	7468.3691	7181.7622	9116.3133	7495.5134	6857.6662	9335.1941	9283.9273	8851.726	14541.1206	9350.5035	8109.4586	9880.8541	10987.3515	6117.1654	10139.3369	10634.9943	8564.1806	7159.3322	13490.9255	9012.3734	11387.7345	7458.1424	
COMPLETE-ARO-PWY	23655.9023	25746.2815	21663.5431	22493.3001	25995.318	17054.3081	39287.2415	43609.6448	10798.3476	15334.3459	28398.5819	19040.2585	13274.1399	18882.7728	15990.1698	19460.2147	16042.578	23025.8646	21622.671	21714.4287	17997.7064	14989.8114	11355.7461	12446.7295	18899.0346	14328.3879	20487.187	14717.4794	24211.962	27070.9875	20819.7948	16262.3672	20748.7048	26457.6773	26124.5621	13567.4443	27063.4752	12847.8623	9291.4405	20101.1409	12183.1551	12530.5844	10905.771	10040.3389	17463.8015	17791.5124	9418.4526	10216.9007	11106.4487	6101.1316	10535.1339	12229.7029	7182.4566	17892.8567	8186.5397	11301.7531	15668.1861	7262.5355	12753.7557	12336.6475	5746.0341	8754.5257	11751.4341	7151.4561	20513.3488	10764.1546	5764.3117	10311.0772	16452.8971	32041.1529	12923.4908	9930.7806	1826.6175	8558.1018	14233.3222	2371.1847	12868.8446	3113.3331	877.5778	6073.4916	11155.7048	4646.021	3885.742	3818.8895	9463.972	2453.6269	7871.6584	2384.4955	1123.0163	8428.936	10500.6418	4526.8506	6731.8325	2932.8176	9079.6965	7581.1737	6710.6003	4676.3635	4034.1247	15487.6563	6530.7697	10019.0905	7932.7558	42724.8122	2505.8586	22039.157	10036.939	11687.9315	12008.6294	10710.7916	10873.7262	5206.6603	11927.9557	12128.698	13681.714	21724.2966	13344.8295	9863.6008	16695.3621	15367.7913	5816.0017	11764.4935	12269.6286	8957.6197	16231.3098	21666.9326	16823.905	17986.3943	9042.3778	
DAPLYSINESYN-PWY	17943.3954	20952.1512	16467.8268	23729.7651	21000.9926	18042.9628	36540.5474	57817.7398	12916.7228	15516.935	23630.3721	17234.7248	14638.6501	19702.1931	17181.2715	16548.7796	14146.5083	24565.1399	19649.5037	19000.1618	14947.083	16839.5654	13413.1846	13400.5736	16903.4423	15259.2949	24571.4468	17520.8972	29142.2237	27310.7276	19393.6299	14690.7426	18371.1002	22696.4626	24122.2465	12539.8122	26200.6523	10718.1353	10780.344	15376.3086	14913.6963	13080.8886	16137.4022	11079.1594	17367.8087	15484.276	9220.2405	11854.7742	14776.9202	6727.6277	9245.638	11585.9459	9120.5617	15669.1506	8431.6968	9159.3703	20150.5525	7506.6021	13313.4118	10284.0736	5686.5059	7619.5715	14821.2986	6294.0496	22351.2266	13783.5939	6306.7575	10348.5391	12392.9862	26041.7905	13740.6859	11570.0201	9159.6049	21776.7994	23750.5026	5046.9053	33866.1043	17722.2361	9875.47	10619.0954	15254.2519	18832.5282	10140.1632	16953.2055	14361.4724	5583.6614	11603.8879	22477.0233	28301.5226	1061.4123	7482.0176	14986.2816	16329.8818	5515.2789	14090.0519	9303.8392	12158.7097	6458.8424	15569.3833	18693.5101	13514.5202	10894.0942	12368.9533	36130.8684	10652.934	21162.586	9027.5722	10725.1313	9234.787	10239.5057	8953.3519	4199.4923	11132.7727	9296.1005	12279.1795	17678.5292	11244.224	10551.8914	17266.2327	13424.4291	4293.8794	11066.0532	9988.9657	8059.3896	12529.5574	18739.8575	14917.9007	14217.386	7504.9001	
DENITRIFICATION-PWY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67	0	0	19.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DENOVOPURINE2-PWY	13302.2804	12731.2804	10982.611	25453.4986	16009.5231	20522.8362	35213.6748	84103.4079	35562.026	18021.4889	18520.7119	15933.3056	17688.1221	16253.8991	23237.6711	15609.2974	11069.1258	21203.7193	18439.296	21156.5259	7791.5151	17582.5235	21967.7856	18030.0573	16152.6404	20914.3572	31873.1169	27543.2643	37040.4601	23525.7437	18156.3989	10420.1381	14664.0308	16681.5958	23732.4051	28401.0985	22751.1503	16553.214	32103.9796	14500.584	36942.9633	17275.567	31452.9808	26916.0932	29701.9059	17387.039	16174.2239	17300.7537	27265.9339	19867.2195	16861.8959	14138.972	17614.3963	16755.2638	16237.1798	11481.3209	28928.3863	22648.398	25258.8828	17541.7001	17324.3557	16184.2268	23638.0396	29371.2133	26154.5549	33631.5652	14550.5282	17386.8744	18133.8455	20381.0391	27522.1704	23258.1493	53766.7447	44261.9728	31176.8509	61015.8177	58604.501	24707.9904	54226.9289	41141.7012	44522.0446	63759.2372	46740.5418	25123.6597	34908.0325	41579.5389	21524.3106	27826.0432	36822.4509	47043.9347	13790.9094	44586.2976	29688.267	47442.1558	30895.1049	21544.8938	30400.7746	46095.3728	59678.4352	29046.0907	40856.7379	23203.8604	14062.0638	29646.9839	48888.0788	21945.1075	11189.3507	8056.5682	10391.9459	17073.2743	11071.4038	11553.8407	14683.8589	12903.4262	10699.8223	16703.1188	11631.9916	17258.6424	21751.5455	11890.7884	5374.5973	15777.7249	12135.3183	13903.2651	10967.2371	16735.8994	11743.1412	11104.4486	9268.9149	
DTDPRHAMSYN-PWY	20802.8673	21558.0882	19326.0593	20863.9405	22664.3127	16966.9653	36456.3868	45421.5384	12622.7685	14623.1288	25362.7774	19061.3402	13420.0111	18758.0399	15949.0305	17337.5833	15648.1263	23764.2052	22664.7137	20147.2197	15807.9377	14077.3066	11948.5104	12480.2607	16898.2214	15243.9026	20339.4609	15126.6012	22833.4174	23845.228	18122.0824	14432.656	19084.1314	24246.9297	24222.5199	17913.6488	23688.2622	15722.939	11307.4088	18118.5179	14921.503	13422.9235	11950.5177	11514.4859	18329.3283	17490.3471	11793.6547	11378.312	17397.9901	6547.239	11579.0808	13731.8755	12299.3933	17162.7199	8384.7846	12355.2194	15793.7366	9022.545	13944.97	13205.1273	7763.5634	14090.8817	12188.4717	10452.2713	19060.9144	12543.5734	6599.4252	11365.8297	18962.7658	30533.2276	16417.5487	12572.3294	5504.2775	16529.5337	22182.7239	3557.3159	24187.4424	22071.2116	7015.7438	8420.3879	13659.4985	7802.9655	9242.1884	19787.2755	10566.683	6980.4667	15428.0665	30022.7858	36719.4701	10278.0237	12705.934	11415.5927	13713.8714	5386.4769	14438.1449	9688.6586	8872.0148	7385.2813	8762.5011	18288.8086	11432.9649	15574.2757	26948.6275	40628.7247	11723.4165	20620.0281	13043.7938	12624.536	13059.7543	12091.9495	11704.3729	8765.9992	14218.8609	14242.6369	14921.6498	22864.6923	15063.9576	15160.1801	16035.7727	17996.5519	7631.003	14074.4512	14448.9376	12461.6917	14999.0651	22867.816	16622.9613	19031.2428	11910.4781	
